STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
48,180570044202047,2,5,1,00000,0,NULL,113,19000,'Kiest Blvd.',NULL,'IH 35E NB','4.4 MI N of IH 20',4.78,34.553,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,19,1965,NULL,NULL,12437,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,02,NULL,NULL,NULL,NULL,9.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570044202066,2,5,1,00000,0,NULL,113,19000,'Saner Ave.',NULL,'IH 35E NB','1.9 MI N of Loop 12',4.9,1.609,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,17,1965,NULL,NULL,9800,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,02,NULL,NULL,NULL,NULL,14.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570044202077,2,5,1,00000,0,NULL,113,19000,'Saner Ave.',NULL,'IH 35E SB','1.9 MI N of Loop 12',4.47,1.609,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,17,1965,NULL,NULL,9800,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,02,NULL,NULL,NULL,NULL,14.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570044202092,2,5,1,00000,0,NULL,113,41212,'Ten Mile Ck & BeltlineRd',NULL,'IH 35E NBML','3.6 Mi S of IH 20',5.56,4.828,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,19,2005,NULL,NULL,23300,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,15.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570044202093,2,5,1,00000,0,NULL,113,20092,'Ten Mile Ck & BeltlineRd',NULL,'IH 35E SBML','3.6 Mi S of IH 20',5.51,47.863,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,19,2005,NULL,NULL,23300,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,15.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570044202348,2,5,1,00000,0,NULL,113,20092,'Parkerville Rd',NULL,'IH 35E SB','4.6 Mi S of IH 20',5.39,3.288,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,19,2008,NULL,NULL,500,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,13.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570044202349,2,5,1,00000,0,NULL,113,41212,'Parkerville Rd',NULL,'IH 35E NB','4.6 Mi S of IH 20',6.65,1.456,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,19,2010,NULL,NULL,500,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,13.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058101038,2,5,1,00000,0,NULL,113,19000,'Lawther Dr',NULL,'Loop 12 NB','0.30 Mi S of Spur 244',4.57,0.237,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,19,1959,NULL,NULL,1042,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,11.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058101041,2,3,1,00012,0,NULL,113,19000,'Loop 12',NULL,'Mockingbird/Peavy','1.6 Mi W of SH 278',5.61,1.025,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,14,1960,NULL,NULL,27000,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,11.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058101061,2,3,1,00012,0,NULL,113,19000,'LP 12',NULL,'Ferguson Rd','1.45 Mi N of IH 30',5.08,5.922,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,14,1974,NULL,NULL,31060,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058101089,2,3,1,00012,0,NULL,113,19000,'LP 12 (Buckner Blvd)',NULL,'Military Pkwy','2.3 Mi S of IH 30',5.39,11.507,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,14,1977,NULL,NULL,33070,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,14.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058101397,2,5,1,00000,0,NULL,113,19000,'Lawther Dr',NULL,'Loop 12 SB','0.30 Mi S of Spur 244',4.4,4.419,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,19,1959,NULL,NULL,1042,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,11.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058102031,2,3,1,00012,0,NULL,113,10850,'LP 12',NULL,'Shady Grove Rd','0.6 Mi S of SH 356',5.49,27.356,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,12,1995,NULL,NULL,122790,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,02,NULL,NULL,NULL,NULL,16.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058102042,2,3,1,00012,0,NULL,113,37000,'LP 12',NULL,'Irving Blvd','0.20 Mi S of SH 356',4.67,27.961,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,12,1964,NULL,NULL,122790,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,16.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058102048,2,3,1,00012,0,NULL,113,20600,'LP 12',NULL,'Union Bower Rd','0.95 Mi S of SH 183',5.31,29.873,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,12,1969,NULL,NULL,101920,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,17.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058102049,2,5,1,00000,0,NULL,113,20600,'Grauwyler Rd',NULL,'LP 12 NB','0.4 Mi S of SH 183',4.7,1.609,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,19,1969,NULL,NULL,10000,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058102063,2,3,1,00012,0,NULL,113,19000,'LP 12',NULL,'Illinois Ave','1.20 Mi NW of SP 303',5.41,18.173,NULL,NULL,NULL,NULL,NULL,5,3,NULL,NULL,14,1975,NULL,NULL,28240,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,26.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058102066,2,5,1,00000,0,NULL,113,19000,'Keeneland Pkwy',NULL,'LP 12 SB','0.90 Mi S of SH 180',5.31,0.95,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,19,1975,NULL,NULL,3000,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,13.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058102067,2,5,1,00000,0,NULL,113,19000,'Keeneland Pkwy',NULL,'LP 12 NB','0.90 Mi S of SH 180',4.95,0.998,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,19,1975,NULL,NULL,3000,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,13.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058102068,2,5,1,00000,0,NULL,113,19000,'Cockrell Hill Rd',NULL,'LP 12 WB','1.20 Mi SE of SP 303',5.31,18.314,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,17,1974,NULL,NULL,8000,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058102071,2,5,1,00000,0,NULL,113,10850,'Singleton Blvd',NULL,'LP 12 SB','0.85 Mi N of IH 30',5.44,1.014,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,19,1976,NULL,NULL,6000,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,15.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058102072,2,5,1,00000,0,NULL,113,10850,'Singleton Blvd',NULL,'LP 12 NB','0.85 Mi N of IH 30',5.59,1.046,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,19,1976,NULL,NULL,6000,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,15.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058102082,2,3,1,00012,0,NULL,113,19000,'LP 12',NULL,'Anderson Ave','0.60 Mi S of IH 30',7.49,22.41,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,12,1980,NULL,NULL,127330,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,29.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058102083,2,3,1,00012,0,NULL,113,19000,'LP 12',NULL,'LP 12 Conn to IH30','1.1 Mi N of W Davis St',5.39,23.195,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,12,1980,NULL,NULL,127330,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,02,NULL,NULL,NULL,NULL,27.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
48,180570058102085,2,3,1,00012,0,NULL,113,19000,'LP 12',NULL,'Polk St','0.35 Mi E of US 67',5.59,13.002,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,14,1967,NULL,NULL,17890,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,02,NULL,NULL,NULL,NULL,17.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,N,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,NULL,NULL,N,48,NULL,NULL,NULL
